,date,covid,coronavirus,falta_de_ar,febre,tosse,perda_paladar,perda_olfato,new_confirmed,new_deaths,new_confirmed_n,new_deaths_n
90,2020-03-31,36,32,39,45,0,0,0,24,1,0.4791375524056698,1.7543859649122806
91,2020-04-01,34,25,14,50,20,40,0,25,0,0.4991016170892394,1.3157894736842104
92,2020-04-02,45,33,15,22,22,0,0,29,0,0.5789578758235177,1.3157894736842104
93,2020-04-03,41,32,33,23,23,0,0,31,4,0.6188860051906568,3.070175438596491
94,2020-04-04,52,36,0,74,12,47,27,51,5,1.0181672988620485,3.5087719298245608
95,2020-04-05,59,36,0,39,13,51,0,106,3,2.116190856458375,2.631578947368421
96,2020-04-06,54,58,28,30,30,0,0,115,4,2.295867438610501,3.070175438596491
97,2020-04-07,48,55,25,62,27,0,19,104,4,2.076262727091236,3.070175438596491
98,2020-04-08,66,63,42,79,0,0,21,168,7,3.3539628668396886,4.385964912280701
99,2020-04-09,60,89,15,41,21,0,22,95,10,1.8965861449391097,5.701754385964912
100,2020-04-10,70,56,16,23,11,91,76,82,10,1.6370533040527053,5.701754385964912
101,2020-04-11,56,31,33,46,23,94,26,68,3,1.3575563984827312,2.631578947368421
102,2020-04-12,76,38,18,64,0,50,0,157,9,3.1343581553204234,5.263157894736842
103,2020-04-13,69,55,0,93,51,40,0,69,9,1.3775204631663007,5.263157894736842
104,2020-04-14,76,27,43,20,50,0,22,209,19,4.172489518866041,9.649122807017543
105,2020-04-15,55,24,45,11,21,42,47,70,16,1.3974845278498704,8.333333333333332
106,2020-04-16,77,15,29,20,20,41,23,165,18,3.29407067278898,9.210526315789473
107,2020-04-17,58,21,15,21,31,80,22,90,21,1.7967658215212619,10.526315789473683
108,2020-04-18,61,19,33,69,23,45,100,88,16,1.7568376921541227,8.333333333333332
109,2020-04-19,68,19,18,26,39,100,0,147,21,2.9347175084847277,10.526315789473683
110,2020-04-20,63,17,57,59,59,38,21,116,3,2.3158315032940706,2.631578947368421
111,2020-04-21,67,16,30,95,53,43,24,110,8,2.1960471151926533,4.824561403508771
112,2020-04-22,57,20,14,40,0,39,22,209,13,4.172489518866041,7.017543859649122
113,2020-04-23,91,16,57,100,10,0,45,409,28,8.165302455579956,13.596491228070175
114,2020-04-24,40,16,58,41,61,0,0,306,21,6.10900379317229,10.526315789473683
115,2020-04-25,63,36,100,47,47,45,25,441,32,8.804152525454183,15.350877192982455
116,2020-04-26,46,59,17,24,24,0,81,198,17,3.952884807346776,8.771929824561402
117,2020-04-27,93,19,59,72,10,40,0,95,16,1.8965861449391097,8.333333333333332
