,date,covid,coronavirus,falta_de_ar,febre,tosse,perda_paladar,perda_olfato,new_confirmed,new_deaths,new_confirmed_n,new_deaths_n
173,2020-06-22,24,7,17.0,23.0,22.0,0.0,21.0,335,14,6.687961668995808,7.456140350877193
174,2020-06-23,41,6,16.0,0.0,11.0,0.0,0.0,1383,15,27.610301457376725,7.894736842105263
175,2020-06-24,24,3,16.0,68.0,0.0,0.0,0.0,1698,24,33.89898183270114,11.842105263157894
176,2020-06-25,34,7,0.0,12.0,34.0,0.0,0.0,761,21,15.192653224196448,10.526315789473683
177,2020-06-26,34,7,0.0,12.0,12.0,0.0,0.0,953,8,19.025753643441806,4.824561403508771
178,2020-06-27,25,4,0.0,29.0,28.0,0.0,0.0,802,33,16.0111798762228,15.789473684210526
179,2020-06-28,37,6,22.0,15.0,15.0,0.0,0.0,627,10,12.517468556598125,5.701754385964912
180,2020-06-29,38,6,0.0,36.0,0.0,27.0,0.0,244,10,4.871231782790977,5.701754385964912
181,2020-06-30,26,3,0.0,0.0,11.0,0.0,0.0,930,31,18.566580155719706,14.912280701754385
182,2020-07-01,27,5,17.0,24.0,11.0,0.0,0.0,1461,20,29.16749850269515,10.087719298245613
183,2020-07-02,35,3,17.0,12.0,0.0,0.0,0.0,1246,19,24.87522459572769,9.649122807017543
184,2020-07-03,19,0,0.0,37.0,0.0,0.0,0.0,1007,25,20.103813136354564,12.280701754385964
185,2020-07-04,25,5,0.0,29.0,0.0,0.0,0.0,965,31,19.26532241964464,14.912280701754385
186,2020-07-05,34,5,0.0,0.0,0.0,0.0,0.0,512,11,10.221601117987623,6.140350877192982
187,2020-07-06,27,3,0.0,24.0,0.0,0.0,0.0,413,9,8.245158714314234,5.263157894736842
188,2020-07-07,62,8,0.0,12.0,0.0,0.0,0.0,2740,14,54.70153723298064,7.456140350877193
189,2020-07-08,34,6,18.0,0.0,0.0,0.0,0.0,915,15,18.26711918546616,7.894736842105263
190,2020-07-09,31,4,0.0,24.0,0.0,0.0,0.0,1236,18,24.675583948891997,9.210526315789473
191,2020-07-10,18,3,0.0,13.0,0.0,0.0,0.0,1189,23,23.737272908764226,11.403508771929824
192,2020-07-11,26,7,22.0,30.0,14.0,0.0,0.0,723,15,14.434018766220804,7.894736842105263
193,2020-07-12,17,5,23.0,32.0,0.0,0.0,0.0,296,16,5.909363146336594,8.333333333333332
194,2020-07-13,22,4,18.0,38.0,0.0,0.0,0.0,886,9,17.688161309642645,5.263157894736842
195,2020-07-14,19,5,0.0,25.0,12.0,0.0,0.0,1388,16,27.710121780794573,8.333333333333332
196,2020-07-15,34,6,0.0,36.0,0.0,0.0,0.0,1144,16,22.838889998003594,8.333333333333332
197,2020-07-16,41,2,18.0,25.0,0.0,0.0,0.0,1081,14,21.58115392293871,7.456140350877193
198,2020-07-17,36,1,0.0,0.0,25.0,0.0,0.0,797,24,15.911359552804953,11.842105263157894
199,2020-07-18,13,4,44.0,0.0,15.0,0.0,0.0,1712,11,34.17847873827112,6.140350877192982
200,2020-07-19,21,6,25.0,17.0,17.0,0.0,0.0,379,20,7.566380515072869,10.087719298245613
201,2020-07-20,61,6,0.0,13.0,25.0,0.0,0.0,476,-3,9.502894789379118,0.0
202,2020-07-21,41,4,0.0,25.0,0.0,0.0,0.0,775,23,15.47215012976642,11.403508771929824
203,2020-07-22,19,4,0.0,62.0,12.0,0.0,0.0,557,14,11.119984028748254,7.456140350877193
204,2020-07-23,46,4,0.0,0.0,23.0,0.0,0.0,1498,10,29.906168895987225,5.701754385964912
205,2020-07-24,26,1,0.0,25.0,12.0,0.0,0.0,1205,6,24.05669794370134,3.947368421052631
206,2020-07-25,28,5,0.0,16.0,46.0,0.0,0.0,670,11,13.375923337991615,6.140350877192982
207,2020-07-26,26,1,0.0,17.0,33.0,0.0,0.0,369,7,7.366739868237174,4.385964912280701
208,2020-07-27,18,2,0.0,0.0,0.0,0.0,0.0,616,7,12.297863845078858,4.385964912280701
209,2020-07-28,40,3,0.0,12.0,0.0,0.0,0.0,1039,12,20.74266320622879,6.578947368421052
210,2020-07-29,19,4,18.0,25.0,0.0,0.0,0.0,975,10,19.464963066480337,5.701754385964912
211,2020-07-30,48,2,0.0,38.0,12.0,0.0,0.0,1047,6,20.902375723697347,3.947368421052631
212,2020-07-31,37,3,38.0,39.0,0.0,0.0,0.0,800,16,15.97125174685566,8.333333333333332
213,2020-08-01,27,4,0.0,47.0,15.0,0.0,28.0,837,10,16.709922140147736,5.701754385964912
214,2020-08-02,29,5,0.0,17.0,16.0,0.0,0.0,347,5,6.927530445198643,3.5087719298245608
215,2020-08-03,33,4,0.0,25.0,0.0,0.0,0.0,262,5,5.230584947095229,3.5087719298245608
216,2020-08-04,35,1,0.0,12.0,0.0,0.0,0.0,883,11,17.628269115591937,6.140350877192982
217,2020-08-05,14,3,0.0,36.0,11.0,0.0,0.0,981,18,19.584747454581755,9.210526315789473
218,2020-08-06,24,2,36.0,13.0,0.0,0.0,0.0,804,18,16.05110800558994,9.210526315789473
219,2020-08-07,13,5,18.0,0.0,0.0,0.0,0.0,803,10,16.031143940906368,5.701754385964912
220,2020-08-08,29,3,0.0,31.0,15.0,0.0,28.0,571,10,11.399480934318229,5.701754385964912
221,2020-08-09,26,2,0.0,0.0,16.0,0.0,0.0,522,4,10.42124176482332,3.070175438596491
222,2020-08-10,40,3,19.0,0.0,12.0,0.0,0.0,247,25,4.931123976841685,12.280701754385964
223,2020-08-11,31,4,0.0,12.0,23.0,0.0,0.0,908,21,18.127370732681175,10.526315789473683
224,2020-08-12,27,4,16.0,22.0,11.0,0.0,0.0,815,12,16.270712717109205,6.578947368421052
225,2020-08-13,38,3,17.0,12.0,22.0,0.0,0.0,882,18,17.608305050908367,9.210526315789473
226,2020-08-14,29,1,17.0,36.0,12.0,0.0,0.0,975,20,19.464963066480337,10.087719298245613
227,2020-08-15,20,3,0.0,14.0,14.0,0.0,0.0,464,8,9.263326013176282,4.824561403508771
228,2020-08-16,16,2,0.0,16.0,0.0,0.0,0.0,671,20,13.395887402675186,10.087719298245613
229,2020-08-17,43,2,0.0,12.0,12.0,0.0,0.0,351,22,7.007386703932921,10.964912280701753
230,2020-08-18,33,6,0.0,12.0,12.0,0.0,0.0,618,19,12.337791974445999,9.649122807017543
231,2020-08-19,24,1,0.0,35.0,0.0,0.0,0.0,711,13,14.194449990017969,7.017543859649122
232,2020-08-20,8,2,0.0,12.0,11.0,0.0,0.0,743,14,14.833300059892196,7.456140350877193
233,2020-08-21,23,2,18.0,0.0,0.0,0.0,0.0,457,5,9.123577560391297,3.5087719298245608
234,2020-08-22,17,1,0.0,14.0,0.0,0.0,0.0,577,1,11.519265322419646,1.7543859649122806
235,2020-08-23,19,7,0.0,14.0,13.0,0.0,0.0,246,6,4.911159912158116,3.947368421052631
236,2020-08-24,35,1,17.0,12.0,0.0,0.0,0.0,177,9,3.533639448991815,5.263157894736842
237,2020-08-25,40,1,0.0,35.0,0.0,0.0,0.0,787,16,15.711718905969256,8.333333333333332
238,2020-08-26,14,3,17.0,12.0,0.0,0.0,0.0,833,12,16.630065881413458,6.578947368421052
239,2020-08-27,28,4,34.0,0.0,22.0,0.0,0.0,671,16,13.395887402675186,8.333333333333332
240,2020-08-28,13,4,0.0,13.0,12.0,0.0,0.0,761,13,15.192653224196448,7.017543859649122
241,2020-08-29,26,1,20.0,0.0,13.0,0.0,0.0,1015,5,20.26352565382312,3.5087719298245608
242,2020-08-30,16,4,22.0,0.0,14.0,0.0,0.0,201,5,4.012777001397485,3.5087719298245608
243,2020-08-31,26,2,18.0,12.0,0.0,0.0,0.0,236,10,4.71151926532242,5.701754385964912
244,2020-09-01,12,16,0.0,23.0,12.0,0.0,0.0,623,12,12.437612297863845,6.578947368421052
245,2020-09-02,8,16,0.0,12.0,24.0,0.0,0.0,874,158,17.44859253343981,70.61403508771929
246,2020-09-03,10,26,0.0,11.0,12.0,0.0,0.0,727,9,14.513875024955082,5.263157894736842
247,2020-09-04,14,12,25.0,37.0,13.0,0.0,0.0,667,6,13.316031143940908,3.947368421052631
248,2020-09-05,10,21,0.0,0.0,16.0,0.0,0.0,539,7,10.760630864444002,4.385964912280701
249,2020-09-06,7,7,0.0,30.0,0.0,0.0,0.0,85,6,1.696945498103414,3.947368421052631
250,2020-09-07,10,0,0.0,0.0,0.0,0.0,0.0,94,2,1.8766220802555402,2.1929824561403506
251,2020-09-08,17,29,25.0,25.0,26.0,0.0,0.0,318,6,6.348572569375126,3.947368421052631
252,2020-09-09,16,27,0.0,11.0,12.0,0.0,0.0,736,8,14.693551607107208,4.824561403508771
253,2020-09-10,22,16,0.0,0.0,0.0,0.0,0.0,701,11,13.994809343182272,6.140350877192982
254,2020-09-11,7,17,49.0,12.0,13.0,0.0,0.0,763,9,15.232581353563587,5.263157894736842
255,2020-09-12,10,28,0.0,15.0,16.0,0.0,0.0,516,5,10.3014573767219,3.5087719298245608
256,2020-09-13,11,27,0.0,29.0,0.0,0.0,0.0,193,4,3.8530644839289283,3.070175438596491
257,2020-09-14,12,21,0.0,11.0,0.0,0.0,0.0,275,6,5.490117787981633,3.947368421052631
258,2020-09-15,13,22,48.0,12.0,25.0,0.0,0.0,743,9,14.833300059892196,5.263157894736842
